Date,JPY to USD,USD TO AUD,USD to EUR,USD to GBP
1996-02-08,106.15,0.7521,1.2439,1.5375
1996-02-09,107.05,0.7603,1.244,1.538
1996-02-10,107.0,0.7545,1.2448,1.5307
1996-02-12,107.065,0.7557,1.2448,1.5266
1996-02-13,106.85,0.7569,1.2473,1.5285
1996-02-14,106.7,0.754,1.247,1.538
1996-02-15,106.225,0.7548,1.2525,1.5418
1996-02-16,105.55,0.7563,1.2502,1.5375
1996-02-17,105.175,0.7552,1.257,1.5523
1996-02-21,105.95,0.7548,1.2667,1.5445
1996-02-22,105.27,0.7537,1.2664,1.542
1996-02-23,105.1,0.7548,1.2658,1.544
1996-02-24,104.85,0.7568,1.2684,1.5431
1996-02-26,104.8,0.7577,1.2684,1.5405
1996-02-27,104.53,0.7579,1.2653,1.54
1996-02-28,104.395,0.7592,1.269,1.5405
1996-02-29,104.9,0.7633,1.2606,1.531
1996-03-02,105.275,0.761,1.2533,1.5285
1996-03-04,105.4,0.763,1.2533,1.5285
1996-03-05,105.28,0.7593,1.2553,1.528
1996-03-06,105.15,0.7608,1.26,1.5305
1996-03-07,105.425,0.7642,1.2552,1.527
1996-03-08,105.35,0.7638,1.2568,1.53
1996-03-09,105.775,0.7683,1.2503,1.522
1996-03-11,106.2,0.7686,1.2503,1.5205
1996-03-12,105.43,0.7677,1.2491,1.524
1996-03-13,105.4,0.77,1.2537,1.5235
1996-03-14,105.22,0.7759,1.2565,1.5235
1996-03-15,105.45,0.7743,1.256,1.526
1996-03-16,105.815,0.7729,1.2587,1.5295
1996-03-18,105.95,0.7733,1.2587,1.527
1996-03-19,106.05,0.7757,1.2524,1.5318
1996-03-20,106.2,0.7738,1.257,1.5345
1996-03-21,106.37,0.7764,1.2562,1.5375
1996-03-22,106.8,0.7775,1.2526,1.5365
1996-03-23,106.875,0.777,1.2537,1.5365
1996-03-25,106.43,0.7749,1.2537,1.5353
1996-03-26,106.275,0.7748,1.2557,1.5238
1996-03-27,106.45,0.7737,1.2551,1.5235
1996-03-28,106.63,0.7814,1.2509,1.5195
1996-03-29,106.25,0.781,1.2583,1.5255
1996-03-30,107.255,0.7825,1.256,1.527
1996-04-01,107.58,0.7849,1.256,1.5257
1996-04-02,107.6,0.7852,1.2506,1.5245
1996-04-03,107.575,0.7832,1.255,1.5245
1996-04-04,106.95,0.7824,1.2554,1.5245
1996-04-06,107.645,0.7835,1.2533,1.5289
1996-04-08,107.75,0.7835,1.2533,1.527
1996-04-09,107.85,0.7863,1.2551,1.529
1996-04-10,108.25,0.7879,1.2467,1.5215
1996-04-12,108.785,0.7914,1.2434,1.5116
1996-04-13,108.605,0.7912,1.2439,1.5141
1996-04-15,108.85,0.7927,1.2439,1.5105
1996-04-16,108.43,0.7904,1.2375,1.5085
1996-04-17,108.15,0.7845,1.2385,1.5085
1996-04-18,108.15,0.7883,1.242,1.511
1996-04-19,107.0,0.7841,1.245,1.5175
1996-04-20,107.35,0.783,1.239,1.5145
1996-04-22,107.545,0.7849,1.239,1.5115
1996-04-23,106.75,0.7895,1.2378,1.5115
1996-04-24,106.605,0.7918,1.2362,1.5155
1996-04-25,106.55,0.7848,1.2379,1.5155
1996-04-26,106.5,0.7896,1.226,1.5076
1996-04-27,105.655,0.7898,1.2307,1.5125
1996-04-29,105.405,0.7897,1.2307,1.5126
1996-04-30,104.925,0.7878,1.2316,1.5065
1996-05-02,105.3,0.7928,1.2227,1.4933
1996-05-03,104.515,0.795,1.2274,1.5008
1996-05-04,105.085,0.7953,1.2317,1.508
1996-05-06,104.95,0.7963,1.2317,1.5069
1996-05-07,104.875,0.7983,1.23,1.5085
1996-05-08,105.35,0.8024,1.2308,1.5105
1996-05-09,105.15,0.7993,1.2369,1.5248
1996-05-10,104.7,0.7993,1.2338,1.5225
1996-05-13,105.38,0.801,1.2281,1.5205
1996-05-14,105.05,0.8023,1.2262,1.5151
1996-05-15,105.875,0.8024,1.2266,1.5155
1996-05-16,106.905,0.7997,1.2259,1.5132
1996-05-17,106.45,0.7986,1.2282,1.5155
1996-05-18,106.795,0.7987,1.2282,1.513
1996-05-20,106.855,0.7996,1.2282,1.512
1996-05-21,107.05,0.795,1.2261,1.514
1996-05-22,107.25,0.7943,1.2227,1.5135
1996-05-23,107.0,0.7948,1.2218,1.5085
1996-05-25,107.9,0.7907,1.2248,1.512
1996-05-27,107.8,0.7896,1.2248,1.5125
1996-05-28,108.125,0.7929,1.2248,1.5135
1996-05-29,108.725,0.7968,1.2227,1.5141
1996-05-30,108.2,0.7971,1.2308,1.531
1996-05-31,107.675,0.7978,1.2285,1.5345
1996-06-01,108.05,0.7984,1.2403,1.5513
1996-06-03,108.12,0.8025,1.2403,1.553
1996-06-04,108.525,0.8014,1.2405,1.5545
1996-06-05,108.75,0.7971,1.2359,1.5475
1996-06-07,109.275,0.7871,1.2364,1.543
1996-06-08,109.275,0.792,1.2308,1.538
1996-06-10,109.45,0.7927,1.2308,1.537
1996-06-11,109.2,0.7943,1.2313,1.5335
1996-06-12,109.55,0.7926,1.2316,1.536
1996-06-13,108.95,0.7912,1.2346,1.537
1996-06-14,108.7,0.7903,1.2375,1.5365
1996-06-15,109.15,0.7924,1.238,1.537
1996-06-17,109.15,0.792,1.238,1.5366
1996-06-18,109.1,0.7921,1.2425,1.5425
1996-06-19,107.95,0.7901,1.2487,1.544
1996-06-20,107.825,0.7883,1.2445,1.543
1996-06-21,108.4,0.7893,1.2419,1.5393
1996-06-22,109.115,0.789,1.2363,1.5363
1996-06-24,108.9,0.7884,1.2363,1.5386
1996-06-25,109.02,0.7911,1.2384,1.5397
1996-06-26,108.9,0.791,1.2396,1.5418
1996-06-27,109.47,0.7902,1.2401,1.5405
1996-06-28,109.325,0.7894,1.2468,1.5484
1996-06-29,109.725,0.7878,1.2432,1.553
1996-07-01,109.825,0.7868,1.2432,1.552
1996-07-02,109.765,0.7873,1.2437,1.5575
1996-07-03,110.285,0.7818,1.242,1.5595
1996-07-04,110.125,0.7831,1.2471,1.5619
1996-07-05,110.525,0.7834,1.2442,1.5575
1996-07-06,110.8,0.795,1.2428,1.5576
1996-07-08,110.9,0.7939,1.2428,1.5551
1996-07-09,110.85,0.7941,1.2412,1.553
1996-07-10,110.45,0.7939,1.2411,1.5495
1996-07-11,110.45,0.7979,1.2408,1.5515
1996-07-12,110.15,0.7964,1.2452,1.5545
1996-07-13,110.875,0.797,1.2435,1.5516
1996-07-15,110.605,0.7963,1.2435,1.5511
1996-07-16,110.15,0.7938,1.2467,1.5532
1996-07-18,108.75,0.7863,1.2676,1.5465
1996-07-19,108.57,0.7919,1.2649,1.5451
1996-07-20,107.905,0.791,1.2677,1.5463
1996-07-22,108.1,0.7922,1.2677,1.544
1996-07-23,107.275,0.7881,1.2708,1.552
1996-07-24,107.75,0.7907,1.2656,1.553
1996-07-25,108.45,0.7916,1.2626,1.5527
1996-07-26,108.1,0.7867,1.2718,1.558
1996-07-27,108.335,0.7861,1.2676,1.5551
1996-07-29,108.4,0.7873,1.2676,1.555
1996-07-30,108.1,0.7878,1.2708,1.5575
1996-07-31,107.98,0.7787,1.2724,1.5565
1996-08-01,106.625,0.7738,1.2766,1.5568
1996-08-02,107.05,0.7734,1.2743,1.552
1996-08-03,106.815,0.7733,1.272,1.5428
1996-08-05,106.85,0.7728,1.272,1.543
1996-08-06,106.475,0.7732,1.2697,1.5452
1996-08-07,106.805,0.7767,1.2661,1.5388
1996-08-08,108.05,0.7777,1.264,1.5425
1996-08-09,108.225,0.7802,1.2659,1.5533
1996-08-10,108.265,0.7783,1.27,1.5506
1996-08-12,108.1,0.7779,1.27,1.552
1996-08-13,107.65,0.7786,1.27,1.5507
1996-08-14,107.65,0.7796,1.27,1.5495
1996-08-16,107.82,0.7833,1.2681,1.5514
1996-08-17,107.735,0.7829,1.263,1.5477
1996-08-19,107.7,0.7835,1.263,1.5487
1996-08-20,107.99,0.7909,1.2659,1.5455
1996-08-21,108.35,0.7869,1.2649,1.5474
1996-08-22,108.4,0.7919,1.2689,1.5505
1996-08-23,108.35,0.7923,1.2623,1.5502
1996-08-24,108.15,0.791,1.2714,1.5566
1996-08-26,107.98,0.7915,1.2714,1.5565
1996-08-27,107.67,0.7911,1.2721,1.5571
1996-08-28,107.77,0.7879,1.2735,1.554
1996-08-29,108.445,0.7925,1.2734,1.5588
1996-08-30,108.45,0.7928,1.2736,1.558
1996-08-31,108.95,0.7895,1.273,1.5628
1996-09-02,108.88,0.7903,1.273,1.5615
1996-09-03,109.15,0.7899,1.2677,1.5604
1996-09-04,109.2,0.7912,1.27,1.567
1996-09-05,108.8,0.7909,1.2737,1.5676
1996-09-06,109.17,0.7944,1.2698,1.5657
1996-09-07,109.165,0.799,1.2654,1.5595
1996-09-10,109.25,0.7993,1.2618,1.557
1996-09-11,109.8,0.8005,1.2527,1.5565
1996-09-12,110.215,0.8003,1.2526,1.5545
1996-09-13,110.05,0.7971,1.2514,1.556
1996-09-14,110.475,0.7902,1.2503,1.5555
1996-09-16,110.385,0.7919,1.2503,1.5555
1996-09-17,110.12,0.7899,1.254,1.5578
1996-09-18,110.355,0.7914,1.252,1.5555
1996-09-19,109.17,0.7883,1.255,1.561
1996-09-20,109.625,0.7913,1.2523,1.5528
1996-09-21,109.955,0.7913,1.254,1.5555
1996-09-23,109.975,0.7923,1.254,1.5545
1996-09-24,109.975,0.7915,1.2578,1.556
1996-09-25,109.35,0.7878,1.2664,1.565
1996-09-30,110.95,0.7913,1.2503,1.5633
1996-10-01,111.375,0.7914,1.2504,1.5655
1996-10-02,111.45,0.7917,1.248,1.5645
1996-10-04,111.55,0.7901,1.2468,1.5655
1996-10-05,111.795,0.7886,1.2469,1.5653
1996-10-07,111.95,0.7892,1.2469,1.5645
1996-10-08,111.265,0.7886,1.2494,1.5628
1996-10-09,111.675,0.7913,1.2512,1.5626
1996-10-10,111.435,0.79,1.252,1.5651
1996-10-11,111.05,0.7886,1.2517,1.5666
1996-10-12,111.55,0.7902,1.2519,1.5751
1996-10-14,111.65,0.7901,1.2519,1.5792
1996-10-15,111.75,0.7919,1.2542,1.581
1996-10-16,112.23,0.7893,1.2465,1.5878
1996-10-17,112.25,0.7919,1.2473,1.584
1996-10-18,112.17,0.7934,1.2439,1.5865
1996-10-19,112.575,0.7952,1.2477,1.5895
1996-10-21,112.57,0.7953,1.2477,1.5905
1996-10-22,112.65,0.7966,1.2515,1.592
1996-10-23,112.15,0.7951,1.254,1.5995
1996-10-24,112.9,0.7936,1.2587,1.5962
1996-10-25,112.95,0.7934,1.2633,1.5939
1996-10-26,113.4,0.79,1.2604,1.6042
1996-10-28,113.43,0.7916,1.2604,1.6035
1996-10-29,114.575,0.793,1.2614,1.6125
1996-10-30,114.275,0.7913,1.2669,1.6095
1996-10-31,113.9,0.7923,1.2695,1.6335
1996-11-01,114.08,0.7917,1.2642,1.6265
1996-11-02,113.4,0.7885,1.2662,1.6365
1996-11-04,113.325,0.7886,1.2662,1.637
1996-11-05,113.725,0.7879,1.2694,1.6441
1996-11-06,114.25,0.7889,1.2625,1.6464
1996-11-07,113.3,0.7918,1.2627,1.642
1996-11-08,112.025,0.7836,1.2655,1.6494
1996-11-09,111.725,0.7877,1.2714,1.6483
1996-11-11,111.45,0.7883,1.2714,1.6487
1996-11-12,110.995,0.7877,1.2774,1.6518
1996-11-13,111.755,0.7883,1.2695,1.646
1996-11-14,111.87,0.7892,1.2725,1.6621
1996-11-15,111.35,0.7908,1.2707,1.6647
1996-11-16,111.075,0.79,1.2726,1.6633
1996-11-18,110.85,0.7903,1.2726,1.6654
1996-11-19,111.39,0.7934,1.2793,1.6704
1996-11-20,111.55,0.7943,1.2763,1.675
1996-11-21,111.52,0.8041,1.2843,1.6805
1996-11-22,111.345,0.8118,1.2835,1.69
1996-11-23,111.37,0.8144,1.2753,1.6805
1996-11-25,111.5,0.8138,1.2753,1.68
1996-11-26,112.55,0.8095,1.2654,1.671
1996-11-27,112.355,0.8108,1.2634,1.6722
1996-11-28,113.17,0.8112,1.2624,1.6795
1996-11-29,113.8,0.8103,1.2586,1.6797
1996-11-30,113.865,0.814,1.254,1.682
1996-12-02,113.85,0.8173,1.254,1.6825
1996-12-03,114.44,0.8157,1.25,1.679
1996-12-04,113.4,0.8014,1.241,1.6464
1996-12-05,112.67,0.7988,1.2391,1.6477
1996-12-06,112.425,0.7977,1.2431,1.6343
1996-12-07,112.9,0.7965,1.2475,1.6475
1996-12-09,113.1,0.7988,1.2475,1.6445
1996-12-10,113.45,0.8036,1.2401,1.6475
1996-12-11,113.18,0.7923,1.2412,1.6545
1996-12-12,112.8,0.7917,1.2519,1.647
1996-12-13,113.2,0.7914,1.2502,1.6559
1996-12-14,113.93,0.7915,1.2423,1.6562
1996-12-16,113.85,0.7923,1.2423,1.6575
1996-12-17,113.755,0.793,1.2472,1.6685
1996-12-18,113.65,0.7956,1.2437,1.6715
1996-12-19,113.45,0.7913,1.2415,1.6753
1996-12-20,114.15,0.7943,1.2348,1.6654
1996-12-21,114.345,0.7953,1.2407,1.6703
1996-12-23,114.27,0.7963,1.2407,1.671
1996-12-24,114.15,0.7992,1.2398,1.678
1996-12-26,114.85,0.7948,1.239,1.6735
1996-12-27,114.91,0.7961,1.2402,1.6738
1996-12-28,115.3,0.795,1.2415,1.692
1996-12-30,115.77,0.7973,1.2415,1.691
1996-12-31,116.2,0.7963,1.2421,1.6915
1997-01-03,115.675,0.7913,1.2524,1.6928
1997-01-04,116.33,0.7902,1.2359,1.6877
1997-01-06,116.875,0.7907,1.2359,1.6875
1997-01-07,115.7,0.7899,1.2405,1.6961
1997-01-08,115.475,0.7903,1.2403,1.6933
1997-01-09,115.725,0.7803,1.233,1.6875
1997-01-10,116.395,0.7805,1.2331,1.7015
1997-01-11,116.125,0.7818,1.2262,1.6801
1997-01-13,116.17,0.7814,1.2262,1.6773
1997-01-14,116.65,0.7785,1.2239,1.6727
1997-01-15,117.125,0.7807,1.2203,1.6695
1997-01-16,116.75,0.7761,1.2244,1.6835
1997-01-17,116.625,0.7803,1.2199,1.6785
1997-01-18,117.325,0.781,1.2045,1.6682
1997-01-20,117.35,0.7812,1.2045,1.6685
1997-01-21,118.15,0.7766,1.1984,1.6665
1997-01-22,118.2,0.7782,1.1955,1.6635
1997-01-23,118.85,0.7742,1.1865,1.6367
1997-01-24,118.665,0.7728,1.1838,1.6352
1997-01-25,118.9,0.7718,1.1887,1.6293
1997-01-27,119.195,0.7724,1.1887,1.6278
1997-01-28,119.725,0.7722,1.1825,1.6206
1997-01-29,121.25,0.7698,1.176,1.6179
1997-01-30,122.55,0.7716,1.1789,1.6133
1997-01-31,122.05,0.7646,1.1826,1.6125
1997-02-01,121.425,0.7625,1.1796,1.603
1997-02-03,121.4,0.7635,1.1796,1.5991
1997-02-04,121.85,0.7663,1.1788,1.6186
1997-02-05,122.65,0.7654,1.1754,1.6215
1997-02-06,123.35,0.7634,1.1798,1.6432
1997-02-10,122.4,0.7611,1.1706,1.6305
1997-02-11,122.955,0.7585,1.1726,1.6398
1997-02-12,123.75,0.7574,1.1609,1.6375
1997-02-13,124.25,0.7609,1.155,1.6341
1997-02-14,124.5,0.7668,1.1547,1.6212
1997-02-15,124.35,0.7643,1.1508,1.6223
1997-02-17,124.575,0.7648,1.1508,1.6215
1997-02-18,124.7,0.7663,1.146,1.6164
1997-02-19,124.075,0.7658,1.1495,1.607
1997-02-20,124.555,0.7688,1.1422,1.6177
1997-02-21,122.7,0.7731,1.1513,1.6128
1997-02-22,123.25,0.7773,1.1488,1.6185
1997-02-24,123.35,0.7767,1.1488,1.6205
1997-02-25,122.105,0.777,1.1609,1.6348
1997-02-26,121.7,0.7753,1.161,1.6353
1997-02-27,121.9,0.7756,1.1498,1.6346
1997-02-28,120.775,0.7761,1.1499,1.6261
1997-03-03,120.05,0.7811,1.1475,1.628
1997-03-04,121.2,0.7887,1.1429,1.6166
1997-03-05,122.225,0.7885,1.1355,1.6149
1997-03-06,120.94,0.7847,1.136,1.6164
1997-03-07,121.195,0.7872,1.1343,1.6155
1997-03-08,121.905,0.7857,1.1344,1.6035
1997-03-10,122.05,0.7866,1.1344,1.6028
1997-03-11,121.73,0.7886,1.1382,1.6048
1997-03-12,121.98,0.7945,1.1404,1.608
1997-03-13,122.25,0.7935,1.1432,1.5983
1997-03-14,123.23,0.7929,1.1395,1.596
1997-03-15,123.5,0.7976,1.1454,1.6013
1997-03-17,123.55,0.7982,1.1454,1.6022
1997-03-18,123.775,0.7895,1.1423,1.5868
1997-03-19,122.595,0.7887,1.155,1.5913
1997-03-20,122.75,0.7873,1.1521,1.6
1997-03-21,123.635,0.7857,1.1448,1.5935
1997-03-22,122.775,0.7867,1.1511,1.6052
1997-03-24,122.95,0.7869,1.1511,1.6025
1997-03-25,122.925,0.7903,1.1505,1.619
1997-03-26,123.905,0.7841,1.1498,1.6184
1997-03-27,124.25,0.7853,1.1524,1.6281
1997-03-28,123.505,0.7852,1.162,1.6337
1997-03-29,124.095,0.7834,1.1578,1.631
1997-03-31,124.05,0.783,1.1578,1.631
1997-04-01,123.95,0.7852,1.1661,1.6395
1997-04-02,122.425,0.7862,1.1672,1.6506
1997-04-03,122.85,0.7819,1.1606,1.6426
1997-04-04,122.6,0.7784,1.1655,1.6445
1997-04-07,124.55,0.7753,1.1558,1.6341
1997-04-08,125.85,0.7741,1.1423,1.6254
1997-04-09,126.175,0.7807,1.1404,1.6265
1997-04-10,127.125,0.7851,1.1327,1.6215
1997-04-11,125.765,0.7868,1.1356,1.6223
1997-04-12,126.17,0.7853,1.1346,1.6275
1997-04-14,126.0,0.7833,1.1346,1.6287
1997-04-15,126.59,0.7766,1.131,1.62
1997-04-16,126.145,0.7739,1.1313,1.6272
1997-04-17,125.85,0.7743,1.13,1.6244
1997-04-18,125.9,0.7758,1.1337,1.6303
1997-04-19,125.865,0.7725,1.141,1.633
1997-04-21,125.8,0.7744,1.141,1.6321
1997-04-22,125.37,0.7776,1.1464,1.6355
1997-04-23,126.3,0.7766,1.1351,1.6345
1997-04-24,126.1,0.7754,1.1368,1.6254
1997-04-25,126.15,0.7768,1.1351,1.6265
1997-04-26,126.25,0.7761,1.1273,1.6235
1997-04-28,126.95,0.7753,1.1273,1.6245
1997-04-29,126.825,0.7799,1.1262,1.6239
1997-04-30,126.95,0.7827,1.1315,1.6304
1997-05-02,126.655,0.7841,1.1319,1.623
1997-05-03,126.625,0.7825,1.1286,1.622
1997-05-06,126.775,0.7821,1.1258,1.6231
1997-05-07,125.31,0.7759,1.1305,1.637
1997-05-08,125.25,0.7785,1.1324,1.614
1997-05-09,123.5,0.7808,1.1398,1.6194
1997-05-10,120.25,0.7785,1.1516,1.6232
1997-05-12,118.7,0.7766,1.1516,1.624
1997-05-13,118.795,0.7807,1.1398,1.6215
1997-05-15,117.25,0.7739,1.151,1.645
1997-05-16,116.48,0.7776,1.1497,1.641
1997-05-17,115.7,0.776,1.1528,1.6365
1997-05-19,115.43,0.775,1.1528,1.6365
1997-05-20,115.28,0.7743,1.143,1.6383
1997-05-21,113.01,0.7742,1.164,1.6558
1997-05-22,114.35,0.7838,1.1534,1.6474
1997-05-23,115.75,0.7695,1.1507,1.624
1997-05-24,115.575,0.7667,1.151,1.6355
1997-05-26,115.77,0.7673,1.151,1.6388
1997-05-27,116.525,0.7672,1.1523,1.6396
1997-05-28,116.7,0.7636,1.1429,1.6311
1997-05-29,115.575,0.7636,1.1476,1.6395
1997-05-30,116.5,0.7671,1.1469,1.6385
1997-05-31,116.25,0.7598,1.141,1.641
1997-06-02,116.05,0.7612,1.141,1.6368
1997-06-03,116.795,0.7587,1.1277,1.6357
1997-06-04,115.95,0.7615,1.13,1.6342
1997-06-05,116.1,0.7577,1.1296,1.6325
1997-06-07,114.38,0.7608,1.129,1.632
1997-06-09,113.625,0.7609,1.129,1.6325
1997-06-10,112.4,0.7616,1.1404,1.639
1997-06-11,111.95,0.7603,1.132,1.638
1997-06-12,111.45,0.7565,1.1328,1.6374
1997-06-13,114.75,0.7517,1.1275,1.6298
1997-06-14,114.85,0.7506,1.124,1.6357
1997-06-16,114.7,0.7512,1.124,1.6337
1997-06-17,113.275,0.7488,1.1297,1.638
1997-06-18,113.35,0.7518,1.131,1.64
1997-06-19,113.395,0.7483,1.1277,1.638
1997-06-20,114.45,0.751,1.1346,1.6465
1997-06-21,114.85,0.7506,1.1332,1.656
1997-06-23,115.18,0.751,1.1332,1.656
1997-06-24,114.7,0.7523,1.1415,1.6684
1997-06-25,114.725,0.7502,1.1362,1.6698
1997-06-26,114.225,0.7508,1.1365,1.6625
1997-06-27,113.2,0.7493,1.1355,1.6657
1997-06-28,114.63,0.7445,1.1276,1.6632
1997-06-30,114.55,0.7453,1.1276,1.6648
1997-07-01,114.62,0.7534,1.1263,1.6666
1997-07-02,114.81,0.7519,1.124,1.6585
1997-07-03,114.555,0.7533,1.1228,1.6745
1997-07-04,113.485,0.7518,1.1242,1.6885
1997-07-05,113.74,0.7495,1.123,1.6877
1997-07-07,113.575,0.7475,1.123,1.6892
1997-07-08,112.47,0.7437,1.1226,1.6865
1997-07-09,113.045,0.7461,1.118,1.686
1997-07-10,112.745,0.7445,1.1177,1.6861
1997-07-11,113.25,0.7423,1.1231,1.6869
1997-07-12,114.005,0.7397,1.1107,1.69
1997-07-14,113.725,0.7389,1.1107,1.6893
1997-07-15,114.05,0.7368,1.1008,1.6876
1997-07-16,115.3,0.7324,1.1023,1.6788
1997-07-18,116.02,0.7345,1.1008,1.6724
1997-07-19,115.6,0.7422,1.1009,1.679
1997-07-21,115.55,0.7413,1.1009,1.6785
1997-07-22,116.25,0.7398,1.1,1.6763
1997-07-23,115.375,0.7381,1.0851,1.6785
1997-07-24,115.8,0.7359,1.0853,1.6785
1997-07-25,116.075,0.7386,1.0801,1.674
1997-07-26,116.87,0.7378,1.0766,1.665
1997-07-28,117.3,0.7376,1.0766,1.6608
1997-07-29,117.55,0.7365,1.0711,1.6326
1997-07-30,118.2,0.7431,1.0731,1.631
1997-07-31,118.0,0.7442,1.0731,1.6332
1997-08-01,118.625,0.7456,1.073,1.642
1997-08-02,118.4,0.7393,1.0608,1.6315
1997-08-04,118.75,0.7379,1.0608,1.6305
1997-08-05,118.15,0.7411,1.0579,1.6338
1997-08-06,119.4,0.7383,1.0505,1.6245
1997-08-07,118.525,0.7345,1.0472,1.6033
1997-08-08,118.43,0.7304,1.053,1.5885
1997-08-09,114.8,0.7352,1.0658,1.5875
1997-08-11,115.35,0.7364,1.0658,1.5865
1997-08-12,116.1,0.7396,1.0567,1.5923
1997-08-13,116.53,0.7405,1.0563,1.5795
1997-08-14,115.735,0.7461,1.0703,1.5835
1997-08-16,117.415,0.7417,1.0805,1.6095
1997-08-18,117.475,0.7413,1.0805,1.6105
1997-08-19,118.15,0.7379,1.0707,1.606
1997-08-20,118.345,0.7432,1.0698,1.6038
1997-08-21,117.82,0.7462,1.0605,1.5913
1997-08-22,117.27,0.7492,1.072,1.5898
1997-08-23,118.38,0.7465,1.0809,1.609
1997-08-25,118.1,0.747,1.0809,1.6085
1997-08-26,118.625,0.7467,1.0803,1.6053
1997-08-27,118.25,0.7484,1.0923,1.61
1997-08-28,118.65,0.7427,1.089,1.61
1997-08-29,118.925,0.7378,1.0955,1.618
1997-08-30,120.8,0.732,1.0874,1.6205
1997-09-01,120.755,0.7316,1.0874,1.6125
1997-09-02,120.625,0.7306,1.0831,1.6075
1997-09-03,121.375,0.7268,1.0716,1.5913
1997-09-04,120.705,0.7286,1.0791,1.585
1997-09-05,121.12,0.7322,1.0806,1.5838
1997-09-06,121.15,0.7307,1.0883,1.594
1997-09-08,121.215,0.7295,1.0883,1.5903
1997-09-09,120.875,0.7303,1.0847,1.5807
1997-09-10,118.925,0.7286,1.082,1.5915
1997-09-11,119.13,0.7291,1.0897,1.5868
1997-09-12,119.585,0.7203,1.1022,1.5992
1997-09-13,121.065,0.7215,1.1066,1.6075
1997-09-18,120.695,0.7168,1.1064,1.6008
1997-09-19,121.875,0.7166,1.1025,1.6097
1997-09-20,122.225,0.7181,1.1048,1.6115
1997-09-22,121.8,0.7189,1.1048,1.6118
1997-09-23,121.865,0.7202,1.0968,1.6047
1997-09-24,122.175,0.7208,1.0952,1.6118
1997-09-25,120.295,0.7238,1.1067,1.614
1997-09-26,121.15,0.7258,1.1144,1.6186
1997-09-27,121.2,0.7216,1.1136,1.6093
1997-09-29,121.325,0.7201,1.1136,1.6103
1997-09-30,120.96,0.7183,1.112,1.6113
1997-10-01,120.73,0.7248,1.1129,1.6173
1997-10-02,121.1,0.7273,1.1045,1.6131
1997-10-04,122.075,0.729,1.1156,1.616
1997-10-06,121.71,0.7274,1.1156,1.6133
1997-10-07,121.875,0.724,1.1148,1.6148
1997-10-08,122.255,0.7249,1.1148,1.6207
1997-10-09,121.225,0.7282,1.1206,1.6221
1997-10-10,121.155,0.7339,1.1234,1.6255
1997-10-11,120.0,0.7381,1.1191,1.6215
1997-10-13,120.325,0.7391,1.1191,1.6218
1997-10-14,121.175,0.7405,1.1206,1.6238
1997-10-15,121.43,0.7359,1.1204,1.6205
1997-10-16,121.125,0.735,1.1234,1.6238
1997-10-17,119.8,0.7386,1.124,1.6183
1997-10-18,120.695,0.733,1.1103,1.6185
1997-10-20,120.625,0.7307,1.1103,1.6294
1997-10-21,121.205,0.729,1.1119,1.6335
1997-10-22,120.85,0.7123,1.1028,1.6298
1997-10-23,120.75,0.7093,1.1045,1.6315
1997-10-24,121.88,0.7028,1.1152,1.6334
1997-10-25,121.925,0.689,1.11,1.633
1997-10-27,122.11,0.6853,1.11,1.6348
1997-10-28,121.775,0.6853,1.1238,1.6645
1997-10-29,120.645,0.7072,1.1313,1.663
1997-10-30,120.65,0.6983,1.141,1.671
1997-10-31,120.15,0.7007,1.1448,1.6695
1997-11-01,120.4,0.7008,1.143,1.6735
1997-11-03,120.295,0.7028,1.143,1.6775
1997-11-04,121.665,0.7094,1.1358,1.677
1997-11-05,122.05,0.7033,1.146,1.6814
1997-11-06,123.27,0.7026,1.1497,1.679
1997-11-07,123.65,0.6972,1.1464,1.6901
1997-11-08,124.255,0.6926,1.1556,1.689
1997-11-10,123.85,0.6934,1.1556,1.685
1997-11-11,124.475,0.6996,1.1576,1.6995
1997-11-12,124.825,0.6976,1.1546,1.7045
1997-11-13,126.3,0.6914,1.1525,1.7043
1997-11-14,125.9,0.6975,1.1461,1.6982
1997-11-15,125.4,0.696,1.1438,1.693
1997-11-17,126.485,0.6949,1.1438,1.6907
1997-11-18,125.855,0.6975,1.1435,1.6965
1997-11-19,126.275,0.6969,1.145,1.6908
1997-11-20,127.05,0.6873,1.1436,1.6903
1997-11-21,126.075,0.6939,1.1403,1.689
1997-11-22,126.33,0.6938,1.1402,1.6935
1997-11-24,126.635,0.6958,1.1402,1.6898
1997-11-25,126.865,0.6897,1.1398,1.6908
1997-11-26,127.06,0.6849,1.1321,1.6746
1997-11-27,127.225,0.6854,1.1243,1.6733
1997-11-28,126.87,0.6774,1.1218,1.672
1997-11-29,127.875,0.6805,1.123,1.689
1997-12-01,127.77,0.6825,1.123,1.6881
1997-12-02,128.78,0.6783,1.1162,1.685
1997-12-03,128.45,0.6768,1.1146,1.6815
1997-12-04,128.67,0.6752,1.119,1.6833
1997-12-05,129.5,0.6734,1.1187,1.661
1997-12-06,130.315,0.671,1.1113,1.6587
1997-12-08,130.0,0.6707,1.1113,1.6585
1997-12-09,130.36,0.6733,1.1075,1.647
1997-12-10,129.245,0.6685,1.1055,1.6497
1997-12-11,129.05,0.6688,1.1084,1.6495
1997-12-12,129.86,0.663,1.124,1.6585
1997-12-13,130.25,0.663,1.112,1.6505
1997-12-15,130.59,0.6617,1.112,1.648
